Date,Store_ID,Store,Market,Country_ID,Brand,Channel,Home_Delivery_Channel,Digital_Channel,Sales,Sales_LY,Sales_Variance,Transactions,Transactions_LY,Transactions_Variance,Average_Check,Average_Check_LY,Average_Check_Variance,Budget,Budget_LY,Budget_Variance,Budget_Transactions,Budget_Transactions_LY,Budget_Transactions_Variance,Budget_Average_Check,Budget_Average_Check_LY,Budget_Average_Check_Variance
2024-12-25,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,56.53,,,4,,,14.13,,,,,,,,,,,
2024-07-24,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,39.68,,,4,,,9.92,,,,,,,,,,,
2024-07-08,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,30.47,,,4,,,7.62,,,,,,,,,,,
2024-08-23,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,63.54,,,4,,,15.88,,,,,,,,,,,
2024-08-27,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,34.88,,,4,,,8.72,,,,,,,,,,,
2024-04-04,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,43.75,,,4,,,10.94,,,,,,,,,,,
2024-08-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,47.46,,,4,,,11.86,,,,,,,,,,,
2024-12-16,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,82.99,,,4,,,20.75,,,,,,,,,,,
2024-07-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,29.56,,,4,,,7.39,,,,,,,,,,,
2024-07-17,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,51.61,,,4,,,12.9,,,,,,,,,,,
2024-08-16,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,39.42,,,4,,,9.86,,,,,,,,,,,
2024-09-26,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,39.94,,,4,,,9.98,,,,,,,,,,,
2024-11-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,109.43,,,4,,,27.36,,,,,,,,,,,
2024-09-09,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,31.64,,,4,,,7.91,,,,,,,,,,,
2024-11-02,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,55.37,,,4,,,13.84,,,,,,,,,,,
2024-11-27,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,70.02,,,4,,,17.5,,,,,,,,,,,
2024-07-10,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,34.49,,,4,,,8.62,,,,,,,,,,,
2024-10-08,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,36.83,,,4,,,9.21,,,,,,,,,,,
2024-10-26,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,56.02,,,4,,,14.0,,,,,,,,,,,
2025-01-23,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,65.87,,,4,,,16.47,,,,,,,,,,,
2025-01-25,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,36.05,,,4,,,9.01,,,,,,,,,,,
2024-11-06,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,78.32,,,4,,,19.58,,,,,,,,,,,
2025-01-16,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,89.73,,,4,,,22.43,,,,,,,,,,,
2025-04-06,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,78.83,,,4,,,19.71,,,,,,,,,,,
2025-01-12,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,55.5,,,4,,,13.87,,,,,,,,,,,
2025-04-16,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,91.54,,,4,,,22.89,,,,,,,,,,,
2025-02-03,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,54.72,,,4,,,13.68,,,,,,,,,,,
2025-01-07,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,85.06,,,4,,,21.26,,,,,,,,,,,
2025-03-23,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,45.25,,,4,,,11.31,,,,,,,,,,,
2025-07-07,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,59.38,,,4,,,14.85,,,,,,,,,,,
2025-08-22,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,126.16,,,4,,,31.54,,,,,,,,,,,
2025-01-15,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,60.68,,,4,,,15.17,,,,,,,,,,,
2025-03-19,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,43.57,,,4,,,10.89,,,,,,,,,,,
2024-11-09,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,74.17,,,4,,,18.54,,,,,,,,,,,
2024-12-22,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,99.07,,,4,,,24.77,,,,,,,,,,,
2024-11-16,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,61.98,,,4,,,15.49,,,,,,,,,,,
2025-01-13,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,35.53,,,4,,,8.88,,,,,,,,,,,
2024-12-02,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,49.79,,,4,,,12.45,,,,,,,,,,,
2025-02-26,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,38.77,,,4,,,9.69,,,,,,,,,,,
2025-01-20,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,47.98,,,4,,,11.99,,,,,,,,,,,
2024-11-22,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,74.17,,,4,,,18.54,,,,,,,,,,,
2024-11-30,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,50.05,,,4,,,12.51,,,,,,,,,,,
2025-01-26,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,48.62,,,4,,,12.16,,,,,,,,,,,
2025-02-14,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,59.65,,,4,,,14.91,,,,,,,,,,,
2024-12-08,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,55.75,,,4,,,13.94,,,,,,,,,,,
2025-04-25,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,69.5,,,4,,,17.38,,,,,,,,,,,
2024-11-19,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,52.9,,,4,,,13.23,,,,,,,,,,,
2025-01-04,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,45.38,,,4,,,11.35,,,,,,,,,,,
2025-06-28,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,57.57,,,4,,,14.39,,,,,,,,,,,
2025-01-12,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,97.76,,,4,,,24.44,,,,,,,,,,,
2025-08-31,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,39.16,,,4,,,9.79,,,,,,,,,,,
2025-05-18,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,40.46,,,4,,,10.11,,,,,,,,,,,
2025-09-04,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,74.43,,,4,,,18.61,,,,,,,,,,,
2025-10-02,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,56.28,,,4,,,14.07,,,,,,,,,,,
2025-08-10,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,46.42,,,4,,,11.6,,,,,,,,,,,
2025-10-19,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,57.05,,,4,,,14.26,,,,,,,,,,,
2025-06-09,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,85.32,,,4,,,21.33,,,,,,,,,,,
2025-07-19,135122,MBZ MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,75.46,,,4,,,18.87,,,,,,,,,,,
2025-10-16,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,43.57,,,4,,,10.89,,,,,,,,,,,
2025-09-16,135123,REEM MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,57.57,,,4,,,14.39,,,,,,,,,,,
2025-09-08,135123,REEM MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,50.57,,,4,,,12.64,,,,,,,,,,,
2025-02-08,135128,PEETS DEERFIELDS MALL,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,70.88,,,4,,,17.72,,,,,,,,,,,
2025-10-28,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,40.72,,,4,,,10.18,,,,,,,,,,,
2025-10-20,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,61.46,,,4,,,15.37,,,,,,,,,,,
2025-10-19,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,40.45,,,4,,,10.11,,,,,,,,,,,
2025-10-15,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,76.24,,,4,,,19.06,,,,,,,,,,,
2025-10-07,135150,PEETS DIFC,UAE,4,Peets Coffee,HD,Aggregators,Deliveroo,41.49,,,4,,,10.37,,,,,,,,,,,
2024-09-04,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,37.6,,,4,,,9.4,,,,,,,,,,,
2024-09-10,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,61.98,,,4,,,15.49,,,,,,,,,,,
2024-07-06,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,43.31,,,4,,,10.83,,,,,,,,,,,
2024-05-05,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,30.08,,,4,,,7.52,,,,,,,,,,,
2024-10-27,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,41.24,,,4,,,10.31,,,,,,,,,,,
2024-05-22,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,32.41,,,4,,,8.1,,,,,,,,,,,
2024-12-20,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,44.35,,,4,,,11.09,,,,,,,,,,,
2024-04-19,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,46.94,,,4,,,11.74,,,,,,,,,,,
2024-10-25,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,72.48,,,4,,,18.12,,,,,,,,,,,
2024-09-08,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,38.64,,,4,,,9.66,,,,,,,,,,,
2024-10-05,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,42.79,,,4,,,10.7,,,,,,,,,,,
2024-11-03,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,46.68,,,4,,,11.67,,,,,,,,,,,
2024-09-07,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,44.6,,,4,,,11.15,,,,,,,,,,,
2024-08-04,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,30.73,,,4,,,7.68,,,,,,,,,,,
2024-11-04,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,74.17,,,4,,,18.54,,,,,,,,,,,
2024-07-03,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,42.01,,,4,,,10.5,,,,,,,,,,,
2024-08-18,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,50.31,,,4,,,12.58,,,,,,,,,,,
2024-05-07,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,38.64,,,4,,,9.66,,,,,,,,,,,
2024-03-31,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,43.33,,,4,,,10.83,,,,,,,,,,,
2024-10-09,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,74.17,,,4,,,18.54,,,,,,,,,,,
2024-10-22,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,68.59,,,4,,,17.15,,,,,,,,,,,
2024-03-17,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,51.24,,,4,,,12.81,,,,,,,,,,,
2024-03-26,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,50.06,,,4,,,12.51,,,,,,,,,,,
2024-07-10,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,64.57,,,4,,,16.14,,,,,,,,,,,
2024-04-11,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,53.16,,,4,,,13.29,,,,,,,,,,,
2024-05-17,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,47.72,,,4,,,11.93,,,,,,,,,,,
2024-05-25,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,66.91,,,4,,,16.73,,,,,,,,,,,
2024-07-09,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,34.75,,,4,,,8.69,,,,,,,,,,,
2024-08-23,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,86.88,,,4,,,21.72,,,,,,,,,,,
2024-04-05,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,57.05,,,4,,,14.26,,,,,,,,,,,
2024-09-12,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,27.23,,,4,,,6.81,,,,,,,,,,,
2024-05-19,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,54.2,,,4,,,13.55,,,,,,,,,,,
2024-09-29,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,51.61,,,4,,,12.9,,,,,,,,,,,
2024-06-28,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,107.62,,,4,,,26.9,,,,,,,,,,,
2024-10-21,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,37.86,,,4,,,9.47,,,,,,,,,,,
2024-12-03,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,66.65,,,4,,,16.66,,,,,,,,,,,
2024-10-30,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,40.46,,,4,,,10.11,,,,,,,,,,,
2024-02-28,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,37.08,,,4,,,9.27,,,,,,,,,,,
2024-07-22,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,62.5,,,4,,,15.62,,,,,,,,,,,
2024-09-01,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,51.09,,,4,,,12.77,,,,,,,,,,,
2024-03-30,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,59.39,,,4,,,14.85,,,,,,,,,,,
2024-10-23,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,29.82,,,4,,,7.46,,,,,,,,,,,
2024-03-14,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,44.27,,,4,,,11.07,,,,,,,,,,,
2024-04-08,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,72.61,,,4,,,18.15,,,,,,,,,,,
2024-09-15,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,42.01,,,4,,,10.5,,,,,,,,,,,
2024-04-15,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,45.38,,,4,,,11.35,,,,,,,,,,,
2024-03-13,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,63.53,,,4,,,15.88,,,,,,,,,,,
2024-04-01,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,59.38,,,4,,,14.85,,,,,,,,,,,
2024-05-19,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,64.7,,,4,,,16.18,,,,,,,,,,,
2024-05-20,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,54.33,,,4,,,13.58,,,,,,,,,,,
2024-03-15,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,69.15,,,4,,,17.29,,,,,,,,,,,
2024-09-18,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,57.05,,,4,,,14.26,,,,,,,,,,,
2024-06-11,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,44.35,,,4,,,11.09,,,,,,,,,,,
2024-07-04,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,42.53,,,4,,,10.63,,,,,,,,,,,
2024-03-14,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,70.41,,,4,,,17.6,,,,,,,,,,,
2024-08-02,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,52.9,,,4,,,13.23,,,,,,,,,,,
2024-05-15,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,70.54,,,4,,,17.63,,,,,,,,,,,
2024-04-12,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,43.83,,,4,,,10.96,,,,,,,,,,,
2024-07-22,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,47.32,,,4,,,11.83,,,,,,,,,,,
2024-11-29,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,46.68,,,4,,,11.67,,,,,,,,,,,
2024-12-31,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,46.55,,,4,,,11.64,,,,,,,,,,,
2024-11-16,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,71.06,,,4,,,17.76,,,,,,,,,,,
2024-11-25,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,47.22,,,4,,,11.81,,,,,,,,,,,
2024-11-24,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,84.33,,,4,,,21.08,,,,,,,,,,,
2025-06-16,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,56.53,,,4,,,14.13,,,,,,,,,,,
2024-11-22,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,34.05,,,4,,,8.51,,,,,,,,,,,
2025-01-21,135128,PEETS DEERFIELDS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,39.94,,,4,,,9.98,,,,,,,,,,,
2025-04-23,135124,PEETS SHAWAMECK,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,57.57,,,4,,,14.39,,,,,,,,,,,
2024-03-01,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,59.9,,,4,,,14.98,,,,,,,,,,,
2024-11-27,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,52.9,,,4,,,13.23,,,,,,,,,,,
2024-08-30,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,38.38,,,4,,,9.59,,,,,,,,,,,
2025-06-08,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,56.53,,,4,,,14.13,,,,,,,,,,,
2025-06-03,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,68.98,,,4,,,17.25,,,,,,,,,,,
2025-05-29,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,37.61,,,4,,,9.4,,,,,,,,,,,
2025-10-04,135123,REEM MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,36.56,,,4,,,9.14,,,,,,,,,,,
2024-12-06,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,37.35,,,4,,,9.34,,,,,,,,,,,
2025-10-23,135127,PEETS LOFTS BOULEVARD,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,118.0,,,4,,,29.5,,,,,,,,,,,
2025-01-24,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,27.77,,,4,,,6.94,,,,,,,,,,,
2025-10-29,135118,PEETS MEADOWS TOWN CENTRE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,59.65,,,4,,,14.91,,,,,,,,,,,
2024-11-19,135106,MIRDIF CITY CENTER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,30.86,,,4,,,7.72,,,,,,,,,,,
2025-01-06,135114,DUBAI MALL KK CO,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,30.6,,,4,,,7.65,,,,,,,,,,,
2024-08-03,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,41.75,,,4,,,10.44,,,,,,,,,,,
2025-10-21,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,77.8,,,4,,,19.45,,,,,,,,,,,
2024-06-02,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,60.94,,,4,,,15.24,,,,,,,,,,,
2024-07-25,135110,JUMEIRAH BEACH RESIDENCE,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,61.98,,,4,,,15.49,,,,,,,,,,,
2024-03-05,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,49.01,,,4,,,12.25,,,,,,,,,,,
2024-10-04,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,47.2,,,4,,,11.8,,,,,,,,,,,
2024-11-27,135104,DUBAI HILLS MALL,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,30.44,,,4,,,7.61,,,,,,,,,,,
2025-01-04,135112,ISLE BEACH TOWER,UAE,4,Peets Coffee,HD,Aggregators,NOON FS,44.35,,,4,,,11.09,,,,,,,,,,,
2024-07-15,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,51.61,,,4,,,12.9,,,,,,,,,,,
2024-05-05,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,53.94,,,4,,,13.48,,,,,,,,,,,
2024-12-09,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,42.01,,,4,,,10.5,,,,,,,,,,,
2024-09-29,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,72.09,,,4,,,18.02,,,,,,,,,,,
2024-10-27,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,83.51,,,4,,,20.88,,,,,,,,,,,
2024-05-27,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,56.79,,,4,,,14.2,,,,,,,,,,,
2024-12-11,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,54.2,,,4,,,13.55,,,,,,,,,,,
2024-08-19,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,43.57,,,4,,,10.89,,,,,,,,,,,
2024-12-25,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,46.94,,,4,,,11.73,,,,,,,,,,,
2024-09-05,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,48.75,,,4,,,12.19,,,,,,,,,,,
2024-11-09,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,49.27,,,4,,,12.32,,,,,,,,,,,
2024-06-11,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,55.5,,,4,,,13.87,,,,,,,,,,,
2024-06-20,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,74.95,,,4,,,18.74,,,,,,,,,,,
2024-08-15,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,48.23,,,4,,,12.06,,,,,,,,,,,
2024-11-24,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,49.53,,,4,,,12.38,,,,,,,,,,,
2024-06-13,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,62.76,,,4,,,15.69,,,,,,,,,,,
2024-12-06,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,49.01,,,4,,,12.25,,,,,,,,,,,
2024-07-29,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,31.25,,,4,,,7.81,,,,,,,,,,,
2024-06-10,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,65.35,,,4,,,16.34,,,,,,,,,,,
2024-07-12,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,42.53,,,4,,,10.63,,,,,,,,,,,
2024-07-02,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,49.01,,,4,,,12.25,,,,,,,,,,,
2024-12-19,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,52.9,,,4,,,13.23,,,,,,,,,,,
2024-09-14,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,41.49,,,4,,,10.37,,,,,,,,,,,
2024-09-03,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,55.23,,,4,,,13.81,,,,,,,,,,,
2024-08-18,135100,CITY WALK,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,42.01,,,4,,,10.5,,,,,,,,,,,
2024-09-27,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,46.42,,,4,,,11.61,,,,,,,,,,,
2024-04-29,135103,DUBAI MARINA MALL,UAE,4,Peets Coffee,HD,Aggregators,Careem Now,67.94,,,4,,,16.99,,,,,,,,,,,
